Geneid,Chr,Start,End,Strand,Length,AA_ASAP138_PD_NP16-285_PUT_0,AA_ASAP141_ctrl_NP19-218_PUT_0,AA82_ASAP68_PD_NP18-117_PUT_0,AA87_ASAP76_ctrl_NP18-159_PUT_0,AA84_ASAP71_PD_NP19-16_PUT_0,AA_ASAP98_ctrl_NP16-119_PUT_0,AA_ASAP100_ctrl_NP18-148_PUT_0,AA_ASAP97_PD_NP21-57_PUT_0,AA74_ASAP62_PD_NP16-140_PUT_0,AA79_ASAP64_PD_NP16-162_PUT_0,AA71_ASAP70_PD_NP18-304_PUT_0,AA_ASAP139_PD_NP17-232_PUT_1,AA_ASAP144_PD_NP19-137_PUT_1,AA87_ASAP76_ctrl_NP18-159_PUT_1,AA84_ASAP71_PD_NP19-16_PUT_1,AA_ASAP92_ctrl_NP16-284_PUT_1,AA_ASAP100_ctrl_NP18-148_PUT_1,AA_ASAP117_PD_NP22-55_PUT_1,AA_ASAP87_PD_NP21-208_PUT_1,AA_ASAP88_PD_NP21-217_PUT_1,AA74_ASAP62_PD_NP16-140_PUT_1,AA79_ASAP64_PD_NP16-162_PUT_1,AA71_ASAP70_PD_NP18-304_PUT_1,AA_ASAP138_PD_NP16-285_PUT_2,AA_ASAP139_PD_NP17-232_PUT_2,AA_ASAP140_PD_NP19-91_PUT_2,AA_ASAP144_PD_NP19-137_PUT_2,AA_ASAP141_ctrl_NP19-218_PUT_2,AA_ASAP146_PD_NP21-04_PUT_2,AA81_ASAP67_PD_NP17-191_PUT_2,AA82_ASAP68_PD_NP18-117_PUT_2,AA87_ASAP76_ctrl_NP18-159_PUT_2,AA83_ASAP69_PD_NP18-287_PUT_2,AA86_ASAP73_PD_NP19-108_PUT_2,AA84_ASAP71_PD_NP19-16_PUT_2,AA85_ASAP72_PD_NP19-23_PUT_2,AA88_ASAP77_ctrl_NP19-36_PUT_2,AA89_ASAP78_ctrl_NP19-37_PUT_2,AA_ASAP98_ctrl_NP16-119_PUT_2,AA_ASAP92_ctrl_NP16-284_PUT_2,AA_ASAP94_ctrl_NP17-20_PUT_2,AA_ASAP96_ctrl_NP18-46_PUT_2,AA_ASAP100_ctrl_NP18-148_PUT_2,AA_ASAP93_ctrl_NP16-293_PUT_2,AA_ASAP97_PD_NP21-57_PUT_2,AA_ASAP117_PD_NP22-55_PUT_2,AA_ASAP87_PD_NP21-208_PUT_2,AA_ASAP88_PD_NP21-217_PUT_2,AA74_ASAP62_PD_NP16-140_PUT_2,AA79_ASAP64_PD_NP16-162_PUT_2,AA77_ASAP61_PD_NP16-25_PUT_2,AA73_ASAP65_PD_NP16-269_PUT_2,AA71_ASAP70_PD_NP18-304_PUT_2,AA76_ASAP74_PD_NP19-255_PUT_2,AA_ASAP138_PD_NP16-285_PUT_3,AA_ASAP139_PD_NP17-232_PUT_3,AA_ASAP140_PD_NP19-91_PUT_3,AA_ASAP144_PD_NP19-137_PUT_3,AA_ASAP141_ctrl_NP19-218_PUT_3,AA_ASAP146_PD_NP21-04_PUT_3,AA_ASAP142_ctrl_NP22-37_PUT_3,AA_ASAP149_PD_NP23-21_PUT_3,AA81_ASAP67_PD_NP17-191_PUT_3,AA82_ASAP68_PD_NP18-117_PUT_3,AA87_ASAP76_ctrl_NP18-159_PUT_3,AA83_ASAP69_PD_NP18-287_PUT_3,AA86_ASAP73_PD_NP19-108_PUT_3,AA84_ASAP71_PD_NP19-16_PUT_3,AA85_ASAP72_PD_NP19-23_PUT_3,AA88_ASAP77_ctrl_NP19-36_PUT_3,AA89_ASAP78_ctrl_NP19-37_PUT_3,AA_ASAP98_ctrl_NP16-119_PUT_3,AA_ASAP92_ctrl_NP16-284_PUT_3,AA_ASAP94_ctrl_NP17-20_PUT_3,AA_ASAP96_ctrl_NP18-46_PUT_3,AA_ASAP100_ctrl_NP18-148_PUT_3,AA_ASAP93_ctrl_NP16-293_PUT_3,AA_ASAP97_PD_NP21-57_PUT_3,AA_ASAP117_PD_NP22-55_PUT_3,AA_ASAP87_PD_NP21-208_PUT_3,AA_ASAP88_PD_NP21-217_PUT_3,AA74_ASAP62_PD_NP16-140_PUT_3,AA79_ASAP64_PD_NP16-162_PUT_3,AA77_ASAP61_PD_NP16-25_PUT_3,AA73_ASAP65_PD_NP16-269_PUT_3,AA71_ASAP70_PD_NP18-304_PUT_3,AA76_ASAP74_PD_NP19-255_PUT_3,AA_ASAP138_PD_NP16-285_PUT_4,AA_ASAP140_PD_NP19-91_PUT_4,AA_ASAP144_PD_NP19-137_PUT_4,AA_ASAP141_ctrl_NP19-218_PUT_4,AA81_ASAP67_PD_NP17-191_PUT_4,AA87_ASAP76_ctrl_NP18-159_PUT_4,AA83_ASAP69_PD_NP18-287_PUT_4,AA84_ASAP71_PD_NP19-16_PUT_4,AA85_ASAP72_PD_NP19-23_PUT_4,AA89_ASAP78_ctrl_NP19-37_PUT_4,AA_ASAP98_ctrl_NP16-119_PUT_4,AA_ASAP94_ctrl_NP17-20_PUT_4,AA_ASAP96_ctrl_NP18-46_PUT_4,AA_ASAP100_ctrl_NP18-148_PUT_4,AA_ASAP97_PD_NP21-57_PUT_4,AA_ASAP117_PD_NP22-55_PUT_4,AA_ASAP87_PD_NP21-208_PUT_4,AA_ASAP88_PD_NP21-217_PUT_4,AA74_ASAP62_PD_NP16-140_PUT_4,AA79_ASAP64_PD_NP16-162_PUT_4,AA77_ASAP61_PD_NP16-25_PUT_4,AA73_ASAP65_PD_NP16-269_PUT_4,AA71_ASAP70_PD_NP18-304_PUT_4,AA76_ASAP74_PD_NP19-255_PUT_4,AA_ASAP138_PD_NP16-285_PUT_5,AA_ASAP139_PD_NP17-232_PUT_5,AA_ASAP140_PD_NP19-91_PUT_5,AA_ASAP144_PD_NP19-137_PUT_5,AA_ASAP141_ctrl_NP19-218_PUT_5,AA_ASAP146_PD_NP21-04_PUT_5,AA_ASAP142_ctrl_NP22-37_PUT_5,AA_ASAP149_PD_NP23-21_PUT_5,AA81_ASAP67_PD_NP17-191_PUT_5,AA82_ASAP68_PD_NP18-117_PUT_5,AA87_ASAP76_ctrl_NP18-159_PUT_5,AA83_ASAP69_PD_NP18-287_PUT_5,AA86_ASAP73_PD_NP19-108_PUT_5,AA84_ASAP71_PD_NP19-16_PUT_5,AA85_ASAP72_PD_NP19-23_PUT_5,AA88_ASAP77_ctrl_NP19-36_PUT_5,AA89_ASAP78_ctrl_NP19-37_PUT_5,AA_ASAP98_ctrl_NP16-119_PUT_5,AA_ASAP92_ctrl_NP16-284_PUT_5,AA_ASAP94_ctrl_NP17-20_PUT_5,AA_ASAP96_ctrl_NP18-46_PUT_5,AA_ASAP100_ctrl_NP18-148_PUT_5,AA_ASAP93_ctrl_NP16-293_PUT_5,AA_ASAP97_PD_NP21-57_PUT_5,AA_ASAP117_PD_NP22-55_PUT_5,AA_ASAP87_PD_NP21-208_PUT_5,AA_ASAP88_PD_NP21-217_PUT_5,AA74_ASAP62_PD_NP16-140_PUT_5,AA78_ASAP63_PD_NP16-160_PUT_5,AA79_ASAP64_PD_NP16-162_PUT_5,AA77_ASAP61_PD_NP16-25_PUT_5,AA73_ASAP65_PD_NP16-269_PUT_5,AA71_ASAP70_PD_NP18-304_PUT_5,AA76_ASAP74_PD_NP19-255_PUT_5
HERV_dup3179,chr9,40747006,40755329,-,8324,0.133828996282528,0.104046242774566,0,0.0760869565217391,0.0349206349206349,0.037037037037037,0.0457604306864065,0.0294117647058824,0.00448430493273543,0.00131406044678055,0.010989010989011,0.00709219858156028,0.0171673819742489,0.0133333333333333,0,0,0,0.049738219895288,0.0668257756563246,0.0326086956521739,0,0,0,0.00656814449917898,0,0,0,0,0.0616621983914209,0,0,0.00769230769230769,0.00535714285714286,0,0.00449438202247191,0,0,0,0.00892857142857143,0,0,0,0.0034965034965035,0.00381679389312977,0.0136186770428016,0.0232974910394265,0,0.00431034482758621,0,0,0,0,0.0499139414802065,0.0329218106995885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116959064327485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443066016836509,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup3181,chr9,64870613,64878934,-,8322,0.0557620817843866,0.104046242774566,0,0.0217391304347826,0.0444444444444444,0.0423280423280423,0.0720053835800808,0.0245098039215686,0.00448430493273543,0.0026281208935611,0.153846153846154,0.113475177304965,0,0.00666666666666667,0,0,0,0.0366492146596859,0.121718377088305,0.195652173913043,0,0,0.027027027027027,0.00656814449917898,0,0,0.00195694716242661,0,0.243967828418231,0,0,0.0153846153846154,0,0,0.0157303370786517,0.0491803278688525,0,0.0837004405286344,0.0513392857142857,0.0307692307692308,0,0.0112517580872011,0.00699300699300699,0.0190839694656489,0.0155642023346304,0.014336917562724,0.0226628895184136,0.176724137931034,0,0,0,0.00806451612903226,0.036144578313253,0,0,0,0,0,0,0.0851063829787234,0,0,0,0,0.00687285223367698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137931034482759,0.155963302752294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046875,0,0,0,0,0,0,0,0.00446927374301676,0.00156862745098039,0,0.00383631713554987,0,0,0,0.000443066016836509,0,0.00217391304347826,0,0,0,0,0,0,0,0,0,0.00871459694989107
HERV_dup3182,chr9,69404567,69410269,-,5703,0.00743494423791822,0.023121387283237,0,0,0.00317460317460317,0,0.0100942126514132,0.00490196078431373,0,0,0,0,0,0,0,0,0,0.0366492146596859,0,0,0,0,0,0,0,0,0,0.0028735632183908,0.0187667560321716,0,0,0,0,0,0.00224719101123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469798657718121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134228187919463,0,0,0,0,0,0,0,0,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup3187,chr9,7785527,7791624,-,6098,0.00371747211895911,0.023121387283237,0,0,0.00634920634920635,0,0.0107671601615074,0.00980392156862745,0,0.00788436268068331,0.0769230769230769,0,0.0128755364806867,0.00666666666666667,0,0,0,0.0130890052356021,0.00238663484486874,0,0.0521739130434783,0.037037037037037,0,0,0,0,0.00195694716242661,0,0.50402144772118,0,0,0,0,0,0,0,0,0.524229074889868,0,0,0,0,0,0.0152671755725191,0.0175097276264591,0,0,0,0,0,0,0,0.0120481927710843,0,0,0,0,0.00452488687782805,0.00763358778625954,0.153191489361702,0,0,0,0,0,0,0,0,0,0,0,0.0165745856353591,0,0.0790960451977401,0.0075187969924812,0,0,0.0116959064327485,0,0,0,0,0,0,0,0,0,0,0,0,0.0053475935828877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227100681302044,0,0,0.00158730158730159,0,0.00784313725490196,0,0,0,0,0,0.00265839610101905,0.0218790218790219,0.00217391304347826,0.00449943757030371,0.00117785630153121,0,0.00150602409638554,0,0,0.0396135265700483,0.0140562248995984,0.00305810397553517,0.00435729847494553
HERV_dup3189,chr9,80137336,80145478,+,8143,0.0111524163568773,0,0,0.0108695652173913,0.0206349206349206,0.0952380952380952,0.022207267833109,0.0147058823529412,0.0134529147982063,0.011826544021025,0,0,0.00429184549356223,0,0,0,0,0.00261780104712042,0,0,0,0,0,0,0,0,0,0.0114942528735632,0,0,0,0,0.00178571428571429,0,0,0,0,0.00440528634361234,0,0,0,0,0,0,0,0,0,0.00862068965517241,0,0,0,0,0,0,0,0,0,0.0361990950226244,0,0,0,0,0,0,0.013745704467354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup3196,chr9,85369919,85376955,-,7037,0.0371747211895911,0.0289017341040462,0.0136986301369863,0.0108695652173913,0.19047619047619,0.037037037037037,0.0800807537012113,0.0833333333333333,0,0.0433639947437582,0.010989010989011,0.00709219858156028,0.0128755364806867,0,0.024390243902439,0,0.01,0.0602094240837696,0.00238663484486874,0.0108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup3198,chr9,85880976,85884080,+,3105,0,0,0.0684931506849315,0.0326086956521739,0.0285714285714286,0,0.0302826379542396,0.0343137254901961,0.031390134529148,0.0197109067017083,0.263736263736264,0.0212765957446809,0.0171673819742489,0,0.0609756097560976,0,0,0.0418848167539267,0.0477326968973747,0.521739130434783,0.156521739130435,0,0.135135135135135,0.00164203612479475,0.305555555555556,0.0417391304347826,0.0195694716242661,0.00862068965517241,0.50402144772118,0.00829187396351575,0,0.0128205128205128,0.0482142857142857,0,0.0179775280898876,0,0,0,0.046875,0.0230769230769231,0.0300751879699248,0,0.0174825174825175,0.00381679389312977,0.0214007782101167,0.046594982078853,0.0623229461756374,0,0.00972972972972973,0.0238500851788756,0.0513698630136986,0,0.0378657487091222,0.00411522633744856,0,0.00854700854700855,0.0869565217391304,0,0,0.0978723404255319,0,0,0,0,0.013745704467354,0,0,0.0198675496688742,0,0,0,0.0773480662983425,0.529411764705882,0,0.018796992481203,0.00574712643678161,0,0.0175438596491228,0,0.0340909090909091,0,0,0.0111731843575419,0.0993377483443709,0,0.0827586206896552,0,0,0,0,0,0,0,0.0437158469945355,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0.00344234079173838,0.00793650793650794,0,0,0.0229007633587786,0,0.0786516853932584,0.00862068965517241,0.0560185185185185,0.0520732883317261,0.00546282245827011,0.0663716814159292,0.0078125,0.868932038834951,0.0234113712374582,0.0567765567765568,0.00757002271006813,0.0466019417475728,0.0708502024291498,0.00634920634920635,0.0536312849162011,0.00705882352941176,0,0.0179028132992327,0.098159509202454,0.166476624857469,0,0.00575985821887461,0.148005148005148,0.0188405797101449,0.0078740157480315,0.0106007067137809,0,0.0150602409638554,0,0.00718390804597701,0.0714975845410628,0.0783132530120482,0.00305810397553517,0.00871459694989107
HERV_dup321,chr1,160690785,160700016,+,9232,0,0,0,0,0.00158730158730159,0,0.00201884253028264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0,0.00268096514745308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381679389312977,0.00583657587548638,0.0125448028673835,0,0.00431034482758621,0,0.00170357751277683,0,0,0.00172117039586919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000757002271006813,0,0,0,0,0.000784313725490196,0,0,0,0.00114025085518814,0,0,0,0,0,0,0,0.00150602409638554,0,0,0,0.00200803212851406,0,0
HERV_dup3210,chr9,92071888,92078398,+,6511,0,0,0,0,0.00158730158730159,0,0.00134589502018843,0,0,0,0,0,0,0,0,0,0,0.0261780104712042,0,0,0,0,0,0,0,0.0626086956521739,0.0234833659491194,0.00862068965517241,0,0,0.0609137055837563,0.00256410256410256,0,0,0.00674157303370787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324324324324324,0,0,0,0.00344234079173838,0,0,0,0,0,0,0.212765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172413793103448,0,0,0,0,0,0,0,0.0397350993377483,0,0,0,0,0,0.00574712643678161,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0.00344827586206897,0.00740740740740741,0.000482160077145612,0.00971168437025797,0,0,0,0,0,0.000757002271006813,0,0,0,0,0.00235294117647059,0,0,0,0,0,0.00310146211785556,0,0.0036231884057971,0.00899887514060742,0,0,0,0,0,0,0,0,0
HERV_dup3217,chr9,97214681,97224692,+,10012,0.033457249070632,0.069364161849711,0,0,0.0158730158730159,0,0.0154777927321669,0,0.0179372197309417,0.00788436268068331,0,0,0,0,0.0121951219512195,0,0,0,0,0,0.00869565217391304,0,0,0.00164203612479475,0,0,0.0293542074363992,0.00574712643678161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524475524475524,0,0.00389105058365759,0,0,0,0,0,0,0,0.00172117039586919,0,0.0481927710843374,0,0,0.0452488687782805,0,0.00851063829787234,0,0,0,0,0.00343642611683849,0,0,0.00662251655629139,0,0,0,0,0,0,0,0,0,0.00584795321637427,0,0.00568181818181818,0.00602409638554217,0,0.0111731843575419,0,0,0.00689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114025085518814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup3219,chr9,99669767,99677071,+,7305,0,0,0,0,0,0,0,0,0.0538116591928251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347826086956522,0.00391389432485323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194552529182879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172117039586919,0,0,0,0,0,0.00160513643659711,0.00172413793103448,0.00185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443066016836509,0,0.00036231884057971,0,0.00294464075382803,0,0,0,0,0,0,0,0
HERV_dup3220,chrX,100567908,100577227,-,9320,0,0,0.0136986301369863,0,0.00317460317460317,0,0.00134589502018843,0,0.0224215246636771,0,0.0769230769230769,0,0,0,0.0121951219512195,0,0,0.0261780104712042,0.0548926014319809,0,0.0782608695652174,0,0,0.154351395730706,0.0729166666666667,0.114782608695652,0.101761252446184,0.0603448275862069,1.21983914209115,0.116086235489221,0.299492385786802,0.0358974358974359,0.0392857142857143,0,0.191011235955056,0.122950819672131,0.149253731343284,0.251101321585903,0.078125,0.284615384615385,0,0.106891701828411,0.148601398601399,0.366412213740458,0.105058365758755,0.0268817204301075,0.39943342776204,0.142241379310345,0.227027027027027,0.0272572402044293,0.0410958904109589,0.443548387096774,0.129087779690189,0.374485596707819,0,0,0,0.0180995475113122,0.0534351145038168,0.382978723404255,0,0.431372549019608,0,0.0469798657718121,0,0.18716577540107,0.383333333333333,0.0198675496688742,0.0176991150442478,0,0,0,1.50980392156863,1,0.0225563909774436,0.0172413793103448,0,0,0.0105263157894737,0.0454545454545455,0,0,0,0.0198675496688742,0.111111111111111,0,0.100917431192661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130183220829315,0.000303490136570561,0.0132743362831858,0,0,0,0.00183150183150183,0,0,0,0.000529100529100529,0,0,0,0,0,0.0570125427594071,0,0,0,0,0,0.00176678445229682,0.00069060773480663,0.00150602409638554,0,0,0,0.00200803212851406,0,0
HERV_dup3226,chrX,103760985,103765845,-,4861,0.0371747211895911,0.144508670520231,0.191780821917808,0.0869565217391304,0.271428571428571,0.037037037037037,0.195827725437416,0.122549019607843,0.560538116591928,0.123521681997372,0.175824175824176,0.113475177304965,0.0472103004291846,0.166666666666667,0.0975609756097561,0,0.02,0.214659685863874,0.558472553699284,0.315217391304348,0.295652173913043,0.037037037037037,0.608108108108108,0.0180623973727422,0,0,0.0156555772994129,0.0114942528735632,0.863270777479893,0.0149253731343284,0.0101522842639594,0.0358974358974359,0.110714285714286,0,0.0337078651685393,0.10655737704918,0.0248756218905473,0,0.171875,0.376923076923077,0,0.0070323488045007,0.00874125874125874,0.0534351145038168,0.0525291828793774,0.021505376344086,0.0169971671388102,0.0129310344827586,0.0183783783783784,0.0119250425894378,0.00342465753424658,0.00403225806451613,0.00688468158347676,0,0.379518072289157,0.418803418803419,0.130434782608696,0.298642533936652,0.0458015267175573,0.280851063829787,0.149425287356322,0,0,0.74496644295302,0.0652920962199313,0.46524064171123,0.216666666666667,0.105960264900662,0.00884955752212389,0.0112994350282486,0.117647058823529,0.0773480662983425,1.93464052287582,0.344632768361582,0.109022556390977,0.155172413793103,0.277777777777778,0.134502923976608,0.289473684210526,0.465909090909091,0.114457831325301,0.172839506172839,0.0726256983240224,0.258278145695364,0.233333333333333,0.179310344827586,0.605504587155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234741784037559,0.013953488372093,0,0,0,0,0.0121951219512195,0,0,0.0529695024077047,0.0586206896551724,0.112037037037037,0.0245901639344262,0.0194233687405159,0.265486725663717,0.3,0,0.0602006688963211,0.183150183150183,0.0310370931112793,0.0174757281553398,0.0506072874493927,0.0142857142857143,0.0268156424581006,0.0290196078431373,0.0157367668097282,0.00767263427109974,0,0.00114025085518814,0,0.0128489144882588,0.0514800514800515,0.0384057971014493,0.00449943757030371,0.0253239104829211,0.0200276243093923,0.0647590361445783,0,0.00431034482758621,0.0859903381642512,0.186746987951807,0.140672782874618,0.0348583877995643
HERV_dup3227,chrX,104885396,104889672,+,4277,0,0,0,0.0217391304347826,0,0,0,0,0,0,0.021978021978022,0,0.00429184549356223,0.02,0.170731707317073,0,0.03,0.00261780104712042,0.00238663484486874,0,0.0173913043478261,0.0864197530864197,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup3231,chrX,10785753,10801829,-,16077,0.00371747211895911,0.0173410404624277,0,0,0.00317460317460317,0.0105820105820106,0.00403768506056528,0.00980392156862745,0.00448430493273543,0,0.0989010989010989,0,0,0,0.024390243902439,0,0.01,0.00261780104712042,0.00477326968973747,0.0108695652173913,0.00869565217391304,0,0.0540540540540541,0.0213464696223317,0.0138888888888889,0.0208695652173913,0.0156555772994129,0.00574712643678161,0.0107238605898123,0.0033167495854063,0.0253807106598985,0.0282051282051282,0.0142857142857143,0,0.0359550561797753,0.0491803278688525,0.00497512437810945,0.00440528634361234,0.015625,0.0230769230769231,0,0.00843881856540084,0.0227272727272727,0.0152671755725191,0.0428015564202335,0.0161290322580645,0.0396600566572238,0.0689655172413793,0.0205405405405405,0.00851788756388416,0.00684931506849315,0.0483870967741935,0.0206540447504303,0.00823045267489712,0,0.00854700854700855,0.0144927536231884,0.0135746606334842,0.0305343511450382,0.00851063829787234,0,0,0.0135135135135135,0,0.0171821305841924,0,0,0,0.0353982300884956,0,0,0,0.0065359477124183,0.00564971751412429,0,0.00574712643678161,0,0.0175438596491228,0.0157894736842105,0.00568181818181818,0.0120481927710843,0,0.00558659217877095,0,0.0111111111111111,0.0137931034482759,0.00917431192660551,0.0101010101010101,0.0206185567010309,0,0,0.00531914893617021,0.00335570469798658,0,0.00613496932515337,0,0,0.0036231884057971,0,0,0.00892857142857143,0.00321543408360129,0,0,0,0.00688468158347676,0.00396825396825397,0.00495049504950495,0,0.00763358778625954,0.00462962962962963,0.0112359550561798,0.0103448275862069,0.0199074074074074,0.0159112825458052,0.0118361153262519,0,0.015625,0,0.0234113712374582,0.0146520146520147,0.00378501135503407,0.0116504854368932,0.00202429149797571,0.0137566137566138,0.0111731843575419,0.00705882352941176,0.00429184549356223,0.00383631713554987,0.00613496932515337,0,0.0117647058823529,0.0128489144882588,0.0128700128700129,0.0152173913043478,0.00337457817772778,0.0117785630153121,0.00621546961325967,0.0150602409638554,0,0.0014367816091954,0.00966183574879227,0.00602409638554217,0.0244648318042813,0.0196078431372549
HERV_dup3239,chrX,111670290,111675965,-,5676,0,0,0,0,0.0111111111111111,0,0.00336473755047106,0,0,0,0,0,0.00429184549356223,0,0,0,0,0,0,0,0,0,0,0.0640394088669951,0.0833333333333333,0.00173913043478261,0.00391389432485323,0,0,0,0,0.0307692307692308,0.0142857142857143,0,0.0202247191011236,0,0.0149253731343284,0,0,0,0,0.0070323488045007,0.00874125874125874,0,0.0194552529182879,0,0.0169971671388102,0,0.00432432432432432,0.00170357751277683,0.0308219178082192,0,0.0258175559380379,0,0,0,0,0.0180995475113122,0,0,0,0,0,0,0,0.0588235294117647,0,0.00662251655629139,0,0,0,0,0.0261437908496732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122699386503067,0,0,0.0905797101449275,0,0,0,0,0,0,0,0,0,0,0,0.0305343511450382,0,0.0160513643659711,0,0.0208333333333333,0.00433944069431051,0.000303490136570561,0,0,0,0.0468227424749164,0.00366300366300366,0.00529901589704769,0,0.048582995951417,0.00423280423280423,0,0.00156862745098039,0.168812589413448,0,0,0.00228050171037628,0,0.00354452813469207,0,0.00181159420289855,0,0.00706713780918728,0,0.0150602409638554,0,0,0,0.00602409638554217,0,0
HERV_dup3248,chrX,114466825,114477127,+,10303,0,0.00578034682080925,0,0,0,0,0.00471063257065949,0.0147058823529412,0,0.0026281208935611,0,0,0,0,0,0,0,0.0104712041884817,0.00477326968973747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
