Geneid,Chr,Start,End,Strand,Length,AA_ASAP129_ctrl_NP22-37_SN_1,AA_ASAP137_PD_NP23-21_SN_1,DA792_ASAP51_ctrl_NP19-36_SN_1,AA_ASAP118_PD_NP22-55_SN_1,DA487_ASAP8_ctrl_PT231_SN_1,AA_ASAP132_PD_NP16-285_SN_2,AA_ASAP133_PD_NP17-232_SN_2,AA_ASAP134_PD_NP19-91_SN_2,AA_ASAP135_PD_NP19-137_SN_2,AA_ASAP127_ctrl_NP19-218_SN_2,AA_ASAP129_ctrl_NP22-37_SN_2,AA_ASAP137_PD_NP23-21_SN_2,DA784_ASAP46_ctrl_NP17-256_SN_2,DA782_ASAP41_PD_NP19-108_SN_2,DA792_ASAP51_ctrl_NP19-36_SN_2,DA794_ASAP54_ctrl_NP19-37_SN_2,DA796_ASAP57_ctrl_NP19-45_SN_2,AA_ASAP99_ctrl_NP16-284_SN_2,AA_ASAP101_PD_NP21-57_SN_2,AA_ASAP102_PD_NP21-208_SN_2,AA_ASAP103_PD_NP21-217_SN_2,AA_ASAP104_ctrl_NP16-119_SN_2,AA_ASAP105_ctrl_NP16-293_SN_2,AA_ASAP108_ctrl_NP18-148_SN_2,AA_ASAP118_PD_NP22-55_SN_2,DA433_ASAP5_ctrl_NP16-161_SN_2,DA429_ASAP1_PD_NP16-162_SN_2,MJ_ASAP6_ctrl_NP16-164_SN_2,DA479_ASAP7_ctrl_NP16-21_SN_2,DA475_ASAP2_PD_NP16-25_SN_2,DA489_ASAP3_PD_P73_SN_2,DA431_ASAP4_PD_P74_SN_2,DA487_ASAP8_ctrl_PT231_SN_2,DA511_ASAP21_PD_NP16-269_SN_2,DA473_ASAP38_PD_NP19-23_SN_2,AA_ASAP132_PD_NP16-285_SN_3,AA_ASAP133_PD_NP17-232_SN_3,AA_ASAP134_PD_NP19-91_SN_3,AA_ASAP135_PD_NP19-137_SN_3,AA_ASAP127_ctrl_NP19-218_SN_3,AA_ASAP136_PD_NP21-04_SN_3,AA_ASAP129_ctrl_NP22-37_SN_3,AA_ASAP137_PD_NP23-21_SN_3,DA784_ASAP46_ctrl_NP17-256_SN_3,DA782_ASAP41_PD_NP19-108_SN_3,DA792_ASAP51_ctrl_NP19-36_SN_3,DA794_ASAP54_ctrl_NP19-37_SN_3,DA796_ASAP57_ctrl_NP19-45_SN_3,AA_ASAP99_ctrl_NP16-284_SN_3,AA_ASAP101_PD_NP21-57_SN_3,AA_ASAP102_PD_NP21-208_SN_3,AA_ASAP103_PD_NP21-217_SN_3,AA_ASAP104_ctrl_NP16-119_SN_3,AA_ASAP105_ctrl_NP16-293_SN_3,AA_ASAP108_ctrl_NP18-148_SN_3,AA_ASAP118_PD_NP22-55_SN_3,DA433_ASAP5_ctrl_NP16-161_SN_3,DA429_ASAP1_PD_NP16-162_SN_3,MJ_ASAP6_ctrl_NP16-164_SN_3,DA479_ASAP7_ctrl_NP16-21_SN_3,DA475_ASAP2_PD_NP16-25_SN_3,DA489_ASAP3_PD_P73_SN_3,DA431_ASAP4_PD_P74_SN_3,DA487_ASAP8_ctrl_PT231_SN_3,DA511_ASAP21_PD_NP16-269_SN_3,DA473_ASAP38_PD_NP19-23_SN_3,AA_ASAP133_PD_NP17-232_SN_4,AA_ASAP134_PD_NP19-91_SN_4,AA_ASAP135_PD_NP19-137_SN_4,AA_ASAP127_ctrl_NP19-218_SN_4,AA_ASAP129_ctrl_NP22-37_SN_4,AA_ASAP137_PD_NP23-21_SN_4,DA782_ASAP41_PD_NP19-108_SN_4,DA792_ASAP51_ctrl_NP19-36_SN_4,DA794_ASAP54_ctrl_NP19-37_SN_4,AA_ASAP101_PD_NP21-57_SN_4,AA_ASAP102_PD_NP21-208_SN_4,AA_ASAP103_PD_NP21-217_SN_4,AA_ASAP104_ctrl_NP16-119_SN_4,AA_ASAP108_ctrl_NP18-148_SN_4,AA_ASAP118_PD_NP22-55_SN_4,DA433_ASAP5_ctrl_NP16-161_SN_4,DA429_ASAP1_PD_NP16-162_SN_4,MJ_ASAP6_ctrl_NP16-164_SN_4,DA475_ASAP2_PD_NP16-25_SN_4,DA489_ASAP3_PD_P73_SN_4,DA431_ASAP4_PD_P74_SN_4,DA487_ASAP8_ctrl_PT231_SN_4,DA511_ASAP21_PD_NP16-269_SN_4,DA473_ASAP38_PD_NP19-23_SN_4,AA_ASAP132_PD_NP16-285_SN_5,AA_ASAP133_PD_NP17-232_SN_5,AA_ASAP134_PD_NP19-91_SN_5,AA_ASAP135_PD_NP19-137_SN_5,AA_ASAP127_ctrl_NP19-218_SN_5,AA_ASAP136_PD_NP21-04_SN_5,AA_ASAP129_ctrl_NP22-37_SN_5,AA_ASAP137_PD_NP23-21_SN_5,DA784_ASAP46_ctrl_NP17-256_SN_5,DA782_ASAP41_PD_NP19-108_SN_5,DA792_ASAP51_ctrl_NP19-36_SN_5,DA794_ASAP54_ctrl_NP19-37_SN_5,DA796_ASAP57_ctrl_NP19-45_SN_5,AA_ASAP99_ctrl_NP16-284_SN_5,AA_ASAP101_PD_NP21-57_SN_5,AA_ASAP102_PD_NP21-208_SN_5,AA_ASAP103_PD_NP21-217_SN_5,AA_ASAP104_ctrl_NP16-119_SN_5,AA_ASAP105_ctrl_NP16-293_SN_5,AA_ASAP108_ctrl_NP18-148_SN_5,AA_ASAP118_PD_NP22-55_SN_5,DA433_ASAP5_ctrl_NP16-161_SN_5,DA429_ASAP1_PD_NP16-162_SN_5,MJ_ASAP6_ctrl_NP16-164_SN_5,DA479_ASAP7_ctrl_NP16-21_SN_5,DA475_ASAP2_PD_NP16-25_SN_5,DA489_ASAP3_PD_P73_SN_5,DA431_ASAP4_PD_P74_SN_5,DA487_ASAP8_ctrl_PT231_SN_5,DA511_ASAP21_PD_NP16-269_SN_5,DA473_ASAP38_PD_NP19-23_SN_5
L1PA2_dup2537,chr8,83447143,83453169,+,6027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175746924428822,0,0,0.00556586270871985,0,0,0,0,0,0,0,0,0,0,0.00196463654223969,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.00386100386100386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000601322910402886,0.000766283524904215,0,0.000888324873096447,0,0,0,0.0027906976744186,0.00104275286757039,0.0012987012987013,0,0,0,0,0,0,0.000569476082004556,0,0,0,0,0,0.000313577924114142,0,0.00198807157057654,0,0,0
L1PA2_dup2565,chr8,92364193,92370208,-,6016,0,0,0,0.00970873786407767,0,0,0.00641025641025641,0,0.00305810397553517,0,0,0,0,0,0,0.0126984126984127,0,0,0.00364963503649635,0.0070298769771529,0.00246913580246914,0.0118110236220472,0,0,0,0,0.0101010101010101,0,0,0,0.00379506641366224,0,0,0.00196463654223969,0,0,0,0,0,0,0,0,0,0.0326086956521739,0,0,0,0,0.0117647058823529,0,0,0,0.00526315789473684,0,0,0.00526315789473684,0,0.015625,0,0,0.00609756097560976,0,0.00595238095238095,0,0,0,0,0,0.00134952766531714,0,0,0,0,0,0,0,0,0,0.0045045045045045,0,0,0,0,0.0025974025974026,0,0.00533333333333333,0,0,0,0,0,0,0.000744047619047619,0.000601322910402886,0.000766283524904215,0.00409836065573771,0,0.00259965337954939,0,0.0127175368139224,0.00651162790697674,0.00208550573514077,0.0155844155844156,0.00260416666666667,0.00712307083498219,0,0,0.000778210116731518,0,0.000569476082004556,0.00133511348464619,0.0138888888888889,0.0103761348897536,0,0.00134861766689144,0.002195045468799,0.000714796283059328,0.00198807157057654,0.0012970168612192,0,0.00639386189258312
L1PA2_dup2577,chr8,98260276,98266293,+,6018,0,0.00613496932515337,0,0.00970873786407767,0,0,0.00480769230769231,0,0.00611620795107034,0.00396825396825397,0,0.00578034682080925,0,0,0,0.00317460317460317,0,0,0,0.00527240773286467,0,0,0.00371057513914657,0,0,0,0,0.00477326968973747,0,0,0,0,0.00256410256410256,0.00392927308447937,0.0251572327044025,0.0277777777777778,0,0,0,0,0.0125,0,0,0.00543478260869565,0,0,0,0,0,0.00641025641025641,0.00306748466257669,0,0,0.00386100386100386,0.00896860986547085,0.0157894736842105,0,0,0.0454545454545455,0,0,0,0,0,0.00588235294117647,0.0271739130434783,0,0,0,0.00694444444444444,0,0,0,0,0,0,0,0,0,0.003584229390681,0.00259067357512953,0,0.0029585798816568,0.0025974025974026,0,0,0,0,0.00304878048780488,0,0,0,0,0.00120264582080577,0.00114942528735632,0,0,0.00173310225303293,0.00639658848614072,0,0,0.00104275286757039,0.0038961038961039,0,0.000395726157499011,0.00276497695852535,0.00146198830409357,0.00389105058365759,0,0.00284738041002278,0.00400534045393859,0.00173611111111111,0.00389105058365759,0.00860585197934595,0.00202292650033715,0.000313577924114142,0.000357398141529664,0.00596421471172962,0.0103761348897536,0,0
L1PA2_dup2581,chr8,98614446,98620471,+,6026,0,0,0.0108695652173913,0.00970873786407767,0.00952380952380952,0,0.0304487179487179,0,0.00611620795107034,0,0,0,0,0,0.00316455696202532,0,0,0,0,0.00527240773286467,0.00246913580246914,0,0.00185528756957328,0,0.0140515222482436,0,0.00673400673400673,0,0,0,0.0189753320683112,0,0,0,0,0.00925925925925926,0,0.0397350993377483,0.00355871886120996,0,0,0.0204081632653061,0,0,0,0,0.0327868852459016,0,0,0.00641025641025641,0.00306748466257669,0.00598802395209581,0.0526315789473684,0.0386100386100386,0,0.0210526315789474,0.0239234449760766,0,0.0113636363636364,0.0078740157480315,0,0.0377358490566038,0.0476190476190476,0,0,0,0.0743589743589744,0,0.0121457489878543,0.00694444444444444,0,0,0,0.0802919708029197,0.00680272108843537,0,0,0,0.0585585585585586,0.039426523297491,0.0362694300518135,0,0.0355029585798817,0,0.0189393939393939,0,0,0,0.0213414634146341,0,0,0.0628571428571429,0.0245535714285714,0.00962116656644618,0.0187739463601533,0.688524590163934,0.00126903553299492,0.00953206239168111,0.00426439232409382,0.0113788487282463,0.0446511627906977,0.0380604796663191,0,0.0208333333333333,0.0170162247724575,0.00368663594470046,0.0043859649122807,0.00778210116731518,0,0.0261958997722096,0.0200267022696929,0.00694444444444444,0.00259403372243839,0,0.0148347943358058,0.00689871433051113,0.00857755539671194,0.023194168323393,0,0.00912106135986733,0
L1PA2_dup2680,chr9,100527229,100533251,+,6023,0,0.0368098159509202,0.0869565217391304,0.00970873786407767,0.019047619047619,0.0271739130434783,0.016025641025641,0.0307262569832402,0.00917431192660551,0.0198412698412698,0.00537634408602151,0.00578034682080925,0,0.0208333333333333,0.00632911392405063,0.0222222222222222,0.0211267605633803,0,0.0218978102189781,0.00878734622144113,0.0123456790123457,0.0118110236220472,0.00742115027829314,0.00689655172413793,0.00468384074941452,0.025,0.00336700336700337,0,0,0.00518134715025907,0.0113851992409867,0.008,0.0128205128205128,0.0137524557956778,0.00943396226415094,0.00925925925925926,0,0.0198675496688742,0.0355871886120996,0.0294117647058824,0.0125,0.00816326530612245,0.0174418604651163,0.0489130434782609,0.0934065934065934,0.032967032967033,0.040983606557377,0.0272727272727273,0,0.00641025641025641,0.0184049079754601,0.0419161676646707,0.0368421052631579,0.0115830115830116,0.00896860986547085,0.0421052631578947,0.0287081339712919,0.0234375,0.0227272727272727,0.015748031496063,0.0182926829268293,0,0.0119047619047619,0.0406091370558376,0.0176470588235294,0.0380434782608696,0,0,0.00134952766531714,0,0,0.004739336492891,0,0,0.0136054421768707,0.00469483568075117,0.0112359550561798,0.00386847195357834,0,0,0.00518134715025907,0.00952380952380952,0.0029585798816568,0,0.00378787878787879,0,0,0,0.00304878048780488,0,0.216748768472906,0.111836734693878,0.167410714285714,0.0673481659651233,0.0528735632183908,0.0573770491803279,0.0219543147208122,0.0814558058925477,0.093816631130064,0.197456492637216,0.16093023255814,0.135036496350365,0.233766233766234,0.0911458333333333,0.12781954887218,0.242396313364055,0.171052631578947,0.0972762645914397,0.0698151950718686,0.128132118451025,0.0707610146862483,0.0733506944444444,0.0998702983138781,0.0499139414802065,0.160485502360081,0.0633427406710568,0.048963545389564,0.117296222664016,0.120622568093385,0.0514096185737977,0.0843989769820972
L1PA2_dup2720,chr9,19536201,19542230,-,6030,0,0,0.0217391304347826,0.087378640776699,0,0.00543478260869565,0.0016025641025641,0,0.00305810397553517,0,0.0161290322580645,0,0,0,0,0,0.00704225352112676,0,0.00364963503649635,0.00351493848857645,0,0.00393700787401575,0,0,0,0.0333333333333333,0,0,0,0.0103626943005181,0,0,0.00512820512820513,0.00392927308447937,0.00628930817610063,0.037037037037037,0.0224719101123595,0.0198675496688742,0.0533807829181495,0.0367647058823529,0.0375,0.0163265306122449,0.0116279069767442,0.0271739130434783,0.0989010989010989,0.208791208791209,0.180327868852459,0.0545454545454545,0.2,0.0192307692307692,0.0153374233128834,0.0119760479041916,0.0526315789473684,0.0154440154440154,0.0582959641255605,0.0368421052631579,0.0382775119617225,0,0,0.015748031496063,0.0365853658536585,0,0.0357142857142857,0.0152284263959391,0.0352941176470588,0.0217391304347826,0,0,0.00134952766531714,0,0.0176678445229682,0.004739336492891,0,0,0,0,0,0.00193423597678917,0,0,0,0.00476190476190476,0,0,0,0,0,0,0,0,0.339901477832512,0.277551020408163,0.271577380952381,0.144317498496693,0.0777777777777778,0.204918032786885,0.0319796954314721,0.113518197573657,0.093816631130064,0.267068273092369,0.156279069767442,0.208550573514077,0.418181818181818,0.252604166666667,0.24812030075188,0.316129032258064,0.225146198830409,0.175097276264591,0.217659137577002,0.211845102505695,0.096128170894526,0.114583333333333,0.147859922178988,0.129087779690189,0.137559002022927,0.066164941988084,0.0693352394567548,0.102054340622929,0.223086900129702,0.124378109452736,0.0869565217391304
L1PA2_dup2729,chr9,24574537,24580564,-,6028,0,0,0.0108695652173913,0.0194174757281553,0,0,0.00320512820512821,0.00558659217877095,0.00305810397553517,0,0,0,0,0,0.00632911392405063,0,0,0,0.00364963503649635,0.00527240773286467,0.00493827160493827,0,0.00185528756957328,0,0.00234192037470726,0,0.00336700336700337,0.00238663484486874,0,0.00518134715025907,0.00569259962049336,0,0,0.00392927308447937,0.00314465408805031,0.00925925925925926,0.0224719101123595,0.0132450331125828,0,0.0367647058823529,0.0125,0.00136054421768707,0,0.0380434782608696,0.0274725274725275,0,0.0245901639344262,0,0.0117647058823529,0,0,0,0,0,0,0.0210526315789474,0.00956937799043062,0.03125,0,0.0078740157480315,0,0.00628930817610063,0.00595238095238095,0,0,0,0,0,0.00269905533063428,0,0,0,0,0.0072992700729927,0,0,0,0,0,0.003584229390681,0,0,0.0029585798816568,0.0025974025974026,0,0,0.00684931506849315,0,0.00609756097560976,0,0.0197044334975369,0.00489795918367347,0.00297619047619048,0.00300661455201443,0.00114942528735632,0.00409836065573771,0.000634517766497462,0.00433275563258232,0.00213219616204691,0.0113788487282463,0.00186046511627907,0.00677789363920751,0.0038961038961039,0,0.00158290462999604,0.00184331797235023,0.00292397660818713,0.00311284046692607,0.00616016427104723,0.00170842824601367,0.00667556742323097,0.00520833333333333,0.00778210116731518,0.00344234079173838,0.00809170600134862,0.00250862339291314,0.00464617583988563,0.00198807157057654,0.0168612191958495,0.00165837479270315,0.00255754475703325
L1PA2_dup2791,chr9,70199057,70205081,-,6025,0,0.00613496932515337,0,0.0194174757281553,0.00476190476190476,0.00543478260869565,0.0592948717948718,0.0223463687150838,0.0428134556574924,0.00793650793650794,0.021505376344086,0.023121387283237,0.0101010101010101,0.0104166666666667,0.0443037974683544,0.0253968253968254,0.0633802816901408,0.0222222222222222,0.0474452554744526,0.031634446397188,0.0296296296296296,0.015748031496063,0.0185528756957328,0.0206896551724138,0.00468384074941452,0.0166666666666667,0,0.0119331742243437,0.00925925925925926,0.00518134715025907,0.032258064516129,0.024,0.0179487179487179,0.0609037328094303,0.0188679245283019,0.0277777777777778,0,0.0463576158940397,0.0142348754448399,0.0220588235294118,0.05,0.00408163265306122,0.0465116279069767,0.0271739130434783,0.021978021978022,0.0384615384615385,0.00819672131147541,0.0363636363636364,0.0470588235294118,0.0192307692307692,0.0214723926380368,0.0419161676646707,0.0157894736842105,0.0154440154440154,0.0448430493273543,0.0368421052631579,0.0143540669856459,0.015625,0.0170454545454545,0,0.00609756097560976,0.0125786163522013,0.0238095238095238,0.0101522842639594,0.0352941176470588,0.0108695652173913,0.00256410256410256,0.0298507462686567,0.00404858299595142,0.00347222222222222,0,0.004739336492891,0.00632911392405063,0.0072992700729927,0.0204081632653061,0,0.00374531835205993,0.00580270793036751,0.018018018018018,0.014336917562724,0.00518134715025907,0.019047619047619,0.0029585798816568,0.00519480519480519,0.0151515151515152,0.00266666666666667,0.00684931506849315,0,0.00914634146341463,0.0172413793103448,0.0246305418719212,0.00244897959183673,0.0171130952380952,0.00781719783523752,0.00651340996168582,0.0122950819672131,0.00241116751269036,0.00519930675909879,0.00852878464818763,0.0227576974564926,0.0251162790697674,0.0130344108446298,0.0532467532467532,0.0182291666666667,0.0122675108824693,0.015668202764977,0.0116959064327485,0.00700389105058366,0.0164271047227926,0.0233485193621868,0.00801068090787717,0.00520833333333333,0.0155642023346304,0.00688468158347676,0.0134861766689144,0.00282220131702728,0.00464617583988563,0.0159045725646123,0.0103761348897536,0.00912106135986733,0.0115089514066496
L1PA2_dup2860,chr9,117066018,117072036,-,6019,0,0.0153374233128834,0.0543478260869565,0.0679611650485437,0.00952380952380952,0.016304347826087,0.0416666666666667,0.0474860335195531,0.0581039755351682,0.0238095238095238,0.00268817204301075,0.0173410404624277,0,0.03125,0.0443037974683544,0.0285714285714286,0.0915492957746479,0.0111111111111111,0.0474452554744526,0.0175746924428823,0.0296296296296296,0.031496062992126,0.0166975881261596,0.0172413793103448,0.0163934426229508,0,0.0303030303030303,0.0190930787589499,0.00925925925925926,0.00518134715025907,0.0227703984819734,0.048,0.0179487179487179,0.0353634577603143,0.0125786163522013,0.0462962962962963,0.0561797752808989,0.0529801324503311,0.0177935943060498,0.0661764705882353,0.025,0.00680272108843537,0.0174418604651163,0.119565217391304,0.0714285714285714,0.0384615384615385,0.0327868852459016,0.190909090909091,0.0823529411764706,0.0256410256410256,0.049079754601227,0.0778443113772455,0.0368421052631579,0.0694980694980695,0.0941704035874439,0.0578947368421053,0.0382775119617225,0.0078125,0.0170454545454545,0.047244094488189,0.00609756097560976,0.0125786163522013,0.0595238095238095,0.050761421319797,0.0411764705882353,0.0652173913043478,0,0.0149253731343284,0.00539811066126856,0,0,0.014218009478673,0,0,0.00680272108843537,0,0.0112359550561798,0.00386847195357834,0,0.00716845878136201,0.00259067357512953,0,0.00591715976331361,0.0493506493506494,0.0113636363636364,0,0.00684931506849315,0.00549450549450549,0,0.00862068965517241,0.0443349753694581,0.0253061224489796,0.0260416666666667,0.0120264582080577,0.010727969348659,0.0122950819672131,0.00266497461928934,0.00433275563258232,0.0170575692963753,0.0294511378848728,0.0344186046511628,0.0109489051094891,0.0272727272727273,0.0546875,0.0130589631974674,0.0258064516129032,0.0194931773879142,0.0147859922178988,0.0102669404517454,0.0165148063781321,0.0120160213618158,0.0112847222222222,0.0168612191958495,0.0103270223752151,0.021577882670263,0.00878018187519599,0.0107219442458899,0.00927766732935719,0.0116731517509728,0.0124378109452736,0.0268542199488491
L1PA2_dup2863,chr9,119169117,119175132,+,6016,0,0,0.0543478260869565,0,0,0.0923913043478261,0.0272435897435897,0,0,0.0277777777777778,0,0,0.0707070707070707,0,0,0.0444444444444444,0.0352112676056338,0,0.0255474452554745,0.0333919156414763,0,0,0.0222634508348794,0.0896551724137931,0.0585480093676815,0,0.00673400673400673,0.00477326968973747,0,0,0.00379506641366224,0,0,0.0176817288801572,0.0754716981132075,0,0,0,0,0.0147058823529412,0.0125,0.00272108843537415,0,0,0.0384615384615385,0.0274725274725275,0,0,0,0.00641025641025641,0.00306748466257669,0,0,0.0733590733590734,0.0224215246636771,0.0184210526315789,0,0.0078125,0,0,0,0,0.0119047619047619,0.0101522842639594,0.0235294117647059,0.00543478260869565,0,0,0,0,0,0,0,0,0,0.00469483568075117,0,0,0,0.003584229390681,0,0,0,0,0,0,0,0,0,0,0,0.00326530612244898,0,0.000601322910402886,0.00114942528735632,0.00409836065573771,0.000126903553299492,0.000866551126516464,0.0149253731343284,0.00200803212851406,0.00372093023255814,0.00312825860271116,0,0,0.00277008310249307,0.000921658986175115,0.000974658869395711,0.000778210116731518,0.00205338809034908,0.00284738041002278,0,0.00173611111111111,0.0012970168612192,0.00860585197934595,0.00269723533378287,0.000313577924114142,0.000357398141529664,0.00331345261762757,0.0012970168612192,0,0
L1PA2_dup2876,chrX,112718610,112724627,+,6018,0,0,0,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00512820512820513,0.00392927308447937,0.00314465408805031,0,0,0,0,0,0,0,0.00581395348837209,0,0,0,0.0163934426229508,0.00909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0.0050761421319797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163265306122449,0.000744047619047619,0.00180396873120866,0.00191570881226054,0,0,0.00519930675909879,0,0.00200803212851406,0.000930232558139535,0,0.0012987012987013,0,0.000791452314998021,0.00645161290322581,0.00194931773879142,0.00233463035019455,0.00410677618069815,0.00854214123006834,0.00133511348464619,0.00434027777777778,0.0116731517509728,0,0.00202292650033715,0,0,0.000662690523525514,0.0116731517509728,0.00248756218905473,0.00255754475703325
L1PA2_dup2909,chrX,19940254,19946296,-,6043,0,0.0276073619631902,0.0978260869565217,0.0194174757281553,0.019047619047619,0.00543478260869565,0.0496794871794872,0.0251396648044693,0.0214067278287462,0.00793650793650794,0.00806451612903226,0.0289017341040462,0.0202020202020202,0.0104166666666667,0.0316455696202532,0.00952380952380952,0.0211267605633803,0.0222222222222222,0.0182481751824818,0.015817223198594,0.0222222222222222,0.031496062992126,0.0296846011131725,0.00344827586206897,0.00234192037470726,0.00833333333333333,0.0437710437710438,0.0167064439140811,0.0555555555555556,0.00518134715025907,0.0189753320683112,0.04,0.0128205128205128,0.031434184675835,0.0283018867924528,0.00925925925925926,0.0224719101123595,0.0728476821192053,0.0249110320284698,0.0294117647058824,0.025,0.0136054421768707,0.0697674418604651,0.108695652173913,0.0549450549450549,0.0274725274725275,0.0327868852459016,0.0454545454545455,0.0117647058823529,0.0128205128205128,0.0429447852760736,0.0598802395209581,0.0631578947368421,0.0154440154440154,0.031390134529148,0.0421052631578947,0.0287081339712919,0.015625,0.0681818181818182,0.0393700787401575,0.0304878048780488,0.0125786163522013,0.00595238095238095,0.0304568527918782,0.0176470588235294,0.0380434782608696,0.00512820512820513,0.0298507462686567,0.0134952766531714,0.00347222222222222,0.0106007067137809,0.014218009478673,0.0379746835443038,0.0364963503649635,0.0204081632653061,0.00469483568075117,0.0299625468164794,0.0270793036750484,0.018018018018018,0.028673835125448,0.0362694300518135,0.00952380952380952,0.0384615384615385,0.0181818181818182,0.0265151515151515,0.0186666666666667,0.0205479452054795,0.00549450549450549,0.00914634146341463,0.0517241379310345,0.0295566502463054,0.0351020408163265,0.0453869047619048,0.0336740829825616,0.0164750957854406,0.0819672131147541,0.00888324873096447,0.037261698440208,0.0852878464818763,0.0542168674698795,0.0837209302325581,0.0490093847758081,0.0896103896103896,0.0572916666666667,0.0265136525524337,0.0497695852534562,0.050682261208577,0.0498054474708171,0.0308008213552361,0.0330296127562642,0.0400534045393858,0.0303819444444444,0.0415045395590143,0.0550774526678141,0.047875927174646,0.0316713703355284,0.0260900643316655,0.0437375745526839,0.0453955901426719,0.0315091210613599,0.0255754475703325
L1PA2_dup2969,chrX,50060144,50066175,+,6032,0,0,0.0108695652173913,0.00970873786407767,0.00476190476190476,0.016304347826087,0.0224358974358974,0.00279329608938547,0.0152905198776758,0,0,0,0,0,0.0189873417721519,0.019047619047619,0.00704225352112676,0,0.00364963503649635,0.0070298769771529,0.00740740740740741,0.015748031496063,0.0148423005565863,0,0.00234192037470726,0.00833333333333333,0.00336700336700337,0.00238663484486874,0,0.00518134715025907,0.0094876660341556,0,0,0.0196463654223969,0.0125786163522013,0,0,0,0.00711743772241993,0,0.025,0,0,0.00543478260869565,0.0164835164835165,0.00549450549450549,0.0163934426229508,0.0181818181818182,0.0470588235294118,0.00641025641025641,0.00306748466257669,0.0179640718562874,0.0105263157894737,0.0115830115830116,0.00896860986547085,0,0,0,0.0113636363636364,0,0.00609756097560976,0.00628930817610063,0.00595238095238095,0.0101522842639594,0.00588235294117647,0.016304347826087,0.0282051282051282,0.0149253731343284,0.0323886639676113,0.00347222222222222,0.00353356890459364,0.004739336492891,0.069620253164557,0.0291970802919708,0.0408163265306122,0.0187793427230047,0.052434456928839,0.00773694390715667,0.018018018018018,0.014336917562724,0.0181347150259067,0.0285714285714286,0.0236686390532544,0.0311688311688312,0.0113636363636364,0.0106666666666667,0,0.0274725274725275,0.0182926829268293,0,0.0344827586206897,0.00244897959183673,0.0104166666666667,0.00360793746241732,0.00114942528735632,0.00409836065573771,0.00050761421319797,0.00779896013864818,0.023454157782516,0.0187416331994645,0.0176744186046512,0.0187695516162669,0.00519480519480519,0.00260416666666667,0.00395726157499011,0.00368663594470046,0.00536062378167641,0.0046692607003891,0.0143737166324435,0.0182232346241458,0.0120160213618158,0.00173611111111111,0.00389105058365759,0.00172117039586919,0.00539447066756575,0.00564440263405456,0.00214438884917798,0.00331345261762757,0.00389105058365759,0.00414593698175788,0.00767263427109974
L1PA2_dup2988,chrX,57629389,57635409,+,6021,0,0.00306748466257669,0.152173913043478,0.0485436893203883,0,0.527173913043478,0.0641025641025641,0.00558659217877095,0.018348623853211,0.0634920634920635,0.0188172043010753,0,0,0,0.0981012658227848,0.0126984126984127,0.169014084507042,0,0.0072992700729927,0.0070298769771529,0.0444444444444444,0.0433070866141732,0.0278293135435993,0.0275862068965517,0.0117096018735363,0,0,0,0.0185185185185185,0,0.0094876660341556,0,0.0128205128205128,0.031434184675835,0.0345911949685535,0.444444444444444,0,0.0596026490066225,0.199288256227758,0.0661764705882353,0,0,0.0697674418604651,0.521739130434783,0.0164835164835165,0.0769230769230769,0.0655737704918033,0.454545454545455,0.223529411764706,0.0192307692307692,0.0460122699386503,0.143712574850299,0,0.0965250965250965,0.318385650224215,0.0657894736842105,0.0574162679425837,0,0.0170454545454545,0.393700787401575,0.00609756097560976,0.138364779874214,0.125,0.0710659898477157,0.0294117647058824,0.0380434782608696,0,0,0.0242914979757085,0,0,0,0,0,0,0,0.00749063670411985,0.0290135396518375,0.0045045045045045,0.125448028673835,0.0336787564766839,0.019047619047619,0.00591715976331361,0,0.0454545454545455,0,0.0136986301369863,0,0.0121951219512195,0,0.630541871921182,0.0351020408163265,0.0944940476190476,0.0198436560432953,0.0172413793103448,0.118852459016393,0.00291878172588832,0.0181975736568458,0.0319829424307036,0.070281124497992,0.0641860465116279,0.0125130344108446,0.187012987012987,0.0182291666666667,0.0162247724574594,0.0359447004608295,0.0419103313840156,0.0116731517509728,0.0349075975359343,0.0928246013667426,0.0400534045393858,0.0190972222222222,0.0259403372243839,0.0292598967297762,0.0802427511800405,0.00627155848228285,0.00857755539671194,0.0781974817760106,0.0557717250324254,0.0223880597014925,0.010230179028133
